route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"2-ALM-B-mjp-1","T6","9668.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9670.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9671.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9673.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9674.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9676.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9677.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9678.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9680.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9681.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9682.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9684.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9685.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9686.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9688.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9689.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9691.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9692.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9694.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9695.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9696.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9698.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9699.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9700.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9702.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9703.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9704.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9706.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9707.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9708.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9710.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9711.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9713.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9714.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9716.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9717.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9718.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9720.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9722.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9723.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9724.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9725.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9726.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9728.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9730.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9731.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9732.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9734.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9735.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9736.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9738.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9739.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9740.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9742.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9743.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9744.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9746.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9747.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9748.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9750.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9751.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9752.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9754.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9755.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9756.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9758.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9759.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9760.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9761.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9762.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9764.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9765.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9766.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9768.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9769.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9770.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9772.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9773.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9774.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9776.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9777.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9778.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9780.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9781.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9782.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9784.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9785.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9786.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9788.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9789.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9790.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9792.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9793.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9794.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9796.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9797.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9798.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9800.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9801.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9802.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9804.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9805.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9806.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9808.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9809.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9810.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9811.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9812.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9814.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9815.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9816.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9818.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9819.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9820.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9822.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9823.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9824.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9826.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9827.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9828.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9830.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9831.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9832.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9834.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9835.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9836.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9838.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9839.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9840.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9842.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9843.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9844.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9846.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9847.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9848.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9850.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9851.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9852.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9854.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9855.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9856.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9858.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9859.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9860.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9862.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9863.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9864.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9866.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9867.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9868.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9870.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9871.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9872.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9874.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9875.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9876.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9878.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9879.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9880.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9882.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9883.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9884.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9886.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9887.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9888.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9890.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9891.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9892.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9894.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9895.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9896.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9898.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9899.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9900.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9902.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9903.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","9904.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9906.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9907.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","9908.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9910.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9911.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9912.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9913.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9914.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9915.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9916.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9917.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2_2","9918.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ_2","9919.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2_2","9920.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ_2","9921.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
